VETER15
mno_tournament_withdraw_yes|Да, это пустая затея.
mno_tournament_withdraw_no|Нет, я могу победить!
menu_tournament_bet|Ставки против вас {reg5} к {reg6}.{reg1? Вы уже поставили на себя {reg1} золота и в случае победы получите {reg2} золота.:} Сколько будете ставить?
mno_bet_100_denars|100 золотых.
mno_bet_50_denars|50 золотых.
mno_bet_20_denars|20 золотых.
mno_bet_10_denars|10 золотых.
mno_bet_5_denars|5 золотых.
menu_tournament_bet_confirm|Если поставите {reg1} золота, то получите {reg2} золота, если выиграете турнир. Согласны?
mno_tournament_bet_accept|Принять ставку.
mno_tournament_bet_cancel|Отменить ставку.
menu_tournament_participants|Вы спрашиваете у одного из глашатаев имена участников турнира. Это:^{s11}
menu_collect_taxes|Как лучший торговец отряда ({reg2}), {reg3?вы подсчитали:{s1} подсчитал}, что сбор налогов займет {reg4} дней...
mno_start_collecting|Начать сбор налогов.
mno_collect_later|Собрать их позже.
menu_collect_taxes_complete|Вы собрали {reg3} золота с {s3}. {s19} с нетерпением ждет эти деньги.
menu_collect_taxes_rebels_killed|Вы успешно подавили мятеж. Даже последний дурак теперь дважды подумает, прежде чем выступить против вас.
menu_collect_taxes_failed|Вы собрали {reg3} золота с {s3}, пока не начался бунт. {s1} будет не слишком рад, но это все-таки лучше, чем ничего...
menu_monasterio_saqueado|Земля залита кровью монахов, их тела станут пищей для воронов. Легкая победа и большая награда... Но вы приобрели новых врагов среди христиан.
menu_collect_taxes_revolt_warning|Жители {s3} оскорблены вашими требованиями и считают их вымогательством. Если вы продолжите их обирать, то могут произойти беспорядки.
mno_continue_collecting_taxes|Продолжить сбор налогов, нечего слушать их нытье.
mno_halve_taxes|Ограничиться половиной. ({s1} будет недоволен).
menu_collect_taxes_revolt|Внезапно {s3} прекращает выплату налогов. К вам приближается большая группа обозленных {reg9?жителей:горожан}, воинственно размахивая оружием и факелами. Похоже, сейчас вам будет несладко!
menu_train_peasants_against_bandits|Как лучший тренер отряда ({reg2}), {reg3?вы подсчитали:{s1} подсчитал}, что подготовка жителей займет {reg4} часов.
mno_make_preparation|Начать тренировку.
mno_train_later|Временно отложить.
menu_train_peasants_against_bandits_ready|Вы обучили жителей основам военной службы, строю и дисциплине. По вашему мнению, {reg0} из них уже {reg1?освоили:освоил} теорию и {reg1?готовы:готов} перейти к практическим занятиям.
mno_peasant_start_practice|Приступить к практике.
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Вы собрались продолжить тренировку, как появился часовой и поднял тревогу. На горизонте замечены разбойники, готовящиеся напасть на {s3}. Староста умоляет вас собрать только что обученных ополченцев и дать им отпор.
mno_peasants_against_bandits_attack_resist|Готовиться к бою!
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Бандиты разгромлены! Немногие из оставшихся в живых удирают, поджав хвосты, напуганные поселенцами и их новым командиром. У жителей осталось мало ценного после этого испытания, но все найденное они предлагают вам в знак благодарности.
menu_loot_options|Сражение закончено. Что вы хотите сделать с трофеями?
mno_defendiendo_1e|Ругательство!
mno_loot_0|Приказать разделить трофеи, как и положено.
mno_loot_1|Заявить о праве {reg59?первой:первому} осмотреть и выбрать трофеи.
mno_defendiendo_2e|Хорошая работа.
mno_loot_2|Отдать все трофеи своим воинам.
mno_loot_3|Не трогать трофеи. Воздать почести павшим и похоронить их.
menu_landing_point_encounter|Вы хотите сойти на берег?
mno_disembark_no|Нет.
menu_landet_ships_encounter|Вы хотите взойти на корабль?
mno_reembark_no|Нет.
menu_ferry_encounter|Перевозчик доставит вас на другую сторону за {reg7} золота.
mno_back|Назад.
menu_port_encounter|Вы прибыли в порт поселения {s2}. {s3}
mno_attack|Атаковать.
mno_merge|Объединить флоты.
menu_camp_on_sea|Ваш корабль встал на дрейф в море. Что вы хотите предпринять?^^{s1}
mno_epic_sea_battle|B. Развернуть эпическую битву!
mno_d_day1|C. Чесменское сражение! (200 кораблей)
mno_testdrive2|Сверхкрупное морское сражение... выбрать врагов 0
mno_see_ships|Посмотреть на свои корабли.
menu_center_reports|Название города: {s1}^Доход от земельной ренты: {reg1} золота^Доход от сборов и пошлин: {reg2} золота^Припасов: на {reg3} дней
mno_to_price_and_productions|Показать цены и товары.
menu_price_and_production|Перечень производимых товаров:^(Внимание: база/модификатор сырья/измененные материалами и благосостояние)^{s1}^^{s1}^^Факторы, определяющие цену:^{s2}
menu_town_trade|Вы направляетесь к рынку.
mno_assess_prices|Проверить цены на товары
mno_trophies|Продать трофеи от битв.
mno_highking_trophies|Продать королевские трофеи.
mno_trade_with_arms_merchant|К продавцу оружия
mno_trade_with_armor_merchant|К продавцу брони
mno_trade_with_horse_merchant|К продавцу лошадей
mno_trade_with_goods_merchant|К продавцу припасов
mno_back_to_town_menu|Назад в меню города
menu_trophy_premium|Обменять хорошие трофеи на золото и опыт.
mno_premium_a|Обменять трофеи от битв.
mno_premium_b|Обменять трофеи войны.
mno_premium_c|Обменять эпические трофеи. 
menu_trophy_hihgking_premium|Королевские трофеи – самый востребованный товар, так как ими владеют только влиятельные люди, которые ведут людей под своими знаменами и имеют во владении землю. Вы можете обменять их на большое количество золота и опыта.
mno_premium_norse|Обменять трофеи Скандинавского Конунга (Norse Konungr).
mno_premium_cymry|Обменять трофеи Короля (Vrenhin Lloegr).
mno_premium_irish|Обменять трофеи Верховного Короля (Ard Ruire).
mno_premium_saxon|Обменять трофеи Правителя всей Британии (Brytenwalda).
menu_town_trade_assessment_begin|Вы подслушиваете несколько разговоров о ценах на товары в данной местности. Вы внимательно слушаете, пытаясь выбрать лучший вариант.
menu_town_trade_assessment|Как лучший торговец отряда ({reg2}), {reg3?решаете выбрать:{s1} решает выбрать} самый выгодный товар. {s2}
menu_sneak_into_town_suceeded|В одеждах паломника вы обманули стражу и вошли в город.
menu_sneak_into_town_caught|Вы переоделись, но один из привратников вас узнал и поднял тревогу! Вам надо скрыться, пока сюда не сбежалась вся городская стража.
mno_sneak_caught_fight|Прорываться с боем!
mno_sneak_caught_surrender|Сдаться.
menu_sneak_into_town_caught_dispersed_guards|Вы пробиваетесь через охрану и, предварительно запутав следы, легко теряете своих преследователей в лабиринте улиц.
menu_sneak_into_town_caught_ran_away|Вы оставляете город позади и бежите прочь к безопасным холмам.{s11}
menu_enemy_offer_ransom_for_prisoner|{s2} предлагает {reg12} золота, если на то будет ваша воля отпустить {s1}.^Просим проявить благосклонность к нему!
mno_ransom_accept|Принять предложение.
mno_ransom_reject|Отклонить предложение.
menu_training_ground|Вы входите в учебный лагерь, который служит для развития военных навыков. Какой вид тренировки вас интересует?
mno_camp_trainer|Поговорить с тренером.
mno_camp_train_melee|Рукопашный бой.
mno_camp_train_archery|Бой с оружием.
mno_camp_train_mounted|Верховую езду.
menu_training_ground_selection_details_melee_1|Выберите количество противников.
mno_camp_train_melee_num_men_1|Один.
mno_camp_train_melee_num_men_2|Два.
mno_camp_train_melee_num_men_3|Три.
mno_camp_train_melee_num_men_4|Четыре.
menu_training_ground_selection_details_melee_2|Выберите соперника #{reg1}:
mno_training_ground_selection_details_melee_random|Случайный выбор.
menu_training_ground_selection_details_mounted|Выберите вид оружия.
mno_camp_train_mounted_details_1|Одноручное.
mno_camp_train_mounted_details_2|Древковое.
mno_camp_train_mounted_details_3|Лук.
mno_camp_train_mounted_details_4|Метательное.
menu_training_ground_selection_details_ranged_1|Укажите вид дистанционного оружия.
mno_camp_train_ranged_weapon_bow|Лук и стрелы.
mno_camp_train_ranged_weapon_crossbow|Метательное.
mno_camp_train_ranged_weapon_thrown|Метательные ножи.
menu_training_ground_selection_details_ranged_2|Укажите дистанцию тренировки.
mno_camp_train_ranged_details_1|10 ярдов.
mno_camp_train_ranged_details_2|20 ярдов.
mno_camp_train_ranged_details_3|30 ярдов.
mno_camp_train_ranged_details_4|40 ярдов.
mno_camp_train_ranged_details_5|50 ярдов.
mno_camp_train_ranged_details_6|60 ярдов.
mno_camp_train_ranged_details_7|70 ярдов.
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshal_selection_candidate_ask|{s15} скоро будет выбирать нового маршала {s23}. Некоторые лорды предложили вас в качестве кандидата на эту должность.
mno_marshal_candidate_accept|Сообщите {s15}, что вы готовы стать маршалом.
mno_marshal_candidate_reject|Скажите всем, что в настоящее время вы слишком заняты.
menu_captivity_avoid_wilderness|Внезапно мир закружился и канул во тьму. Через несколько часов вы приходите в себя на том же месте, где упали. Ваши враги посчитали вас мертвым и бросили. Однако, ни одна из ран не была смертельной и, несмотря на ужасное недомогание, понимаете, что все еще можете ходить. Встав, пытаетесь найти хоть что-нибудь, что осталось от вашего отряда.
menu_captivity_start_wilderness|Пенёк
menu_captivity_start_wilderness_surrender|Пенёк
menu_captivity_start_wilderness_defeat|Вы попали в плен.
menu_captivity_start_castle_surrender|Пенёк
menu_captivity_start_castle_defeat|Пенёк
menu_captivity_start_under_siege_defeat|Вы попали в плен.
menu_captivity_wilderness_taken_prisoner|{s2}
mno_continue1|Далее...
menu_captivity_wilderness_check|пенёк
menu_captivity_end_wilderness_escape|После нескольких ужасных дней плена вам удалось сбежать от своих тюремщиков!
menu_captivity_castle_taken_prisoner|Стражники окружили вас и обезоружили. С проклятиями и оскорблениями они бросили вас в темницу, где вы будете влачить жалкие дни плена.
menu_captivity_rescue_lord_taken_prisoner|Вы стараетесь как можно дольше остаться {reg59?неузнанной:неузнанным}, пока обман не раскрылся. Стражники избивают вас и бросают назад в камеру...
menu_captivity_castle_check|stub
menu_captivity_end_exchanged_with_prisoner|После долгого заключения вы обрели долгожданную свободу, когда ваши пленители обменяли вас на другого заключенного.
menu_captivity_end_propose_ransom|Вы уже так долго сидите в сырой темнице, что даже время для вас остановилось. Внезапно перед вашей камерой останавливается один из тюремщиков, он предлагает освободить вас за выкуп в {reg5} золота. Вы решаете...
mno_captivity_end_ransom_accept|Принять их предложение.
mno_captivity_end_ransom_deny|Ждать удобного случая.
menu_captivity_castle_remain|Тянутся бесконечные дни плена. Вы отбываете срок в темной камере, где вам приходится терпеть нужду и презрительные насмешки надзирателей, и видеть, как ваше изможденное тело худеет все больше и больше...
menu_kingdom_army_quest_report_to_army|{s8} желает, чтобы вы присоединились к его новому походу, и требует иметь в отряде как минимум {reg13} воинов.^При необходимости, вам следует как можно быстрее нанять их и обучить.
menu_kingdom_army_quest_messenger|{s8} желает дать вам важное и срочное поручение. Следует явиться к нему как можно скорее.
menu_kingdom_army_quest_join_siege_order|{s8} желает, чтобы вы присоединились к осаде {s9} для подготовки общего наступления.^Ваши воины должны взять {s9} любой ценой.
menu_kingdom_army_follow_failed|Вы нарушили приказ следовать за {s8}. В гневе он выгнал вас из армии и строго предупредил, что не забудет ваш поступок.
menu_invite_player_to_faction_without_center|Вам предложено поступить на службу!^^ {s8} из {s9} посылает королевского глашатая вручить грамоту вам лично в руки.^Вам предоставлена честь стать {reg59?подданной:подданным} короны {s9}.^В ответ {s8} просит вас дать ему клятву верности и биться под его знаменами, однако не предлагает никаких владений и титулов.^Несомненно, он будет оскорблен, если вы ему откажете...
mno_faction_accept|Принять.
mno_faction_reject|Отклонить.
menu_invite_player_to_faction|Вам предложено поступить на службу!^^ {s8} из {s9} посылает королевского глашатая вручить грамоту вам лично в руки. Вам предоставлена честь стать {reg59?подданной:подданным} короны {s9}. В ответ {s8} просит вас дать ему клятву верности и биться под его знаменами, и предлагает вам поместье {s2} за верную службу. Несомненно, он будет оскорблен, если вы ему откажете...
menu_invite_player_to_faction_accepted|{s3} ждет вашего прибытия, чтобы принять присягу верности. Вы должны разыскать его и принести свою клятву лично. {s5}
menu_question_peace_offer|Вам предлагают мирный договор^^{s1} предлагает вам заключить мир. Каков будет ваш ответ?
mno_peace_offer_accept|Принять.
mno_peace_offer_reject|Отклонить.
menu_notification_truce_expired|Время перемирия истекло^^Перемирие между {s1} и {s2} подошло к концу.
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|Замечен враг: недалеко от стен {s4} замечены войска противника. {s5} и другие защитники готовятся к вылазке. Вы можете к ним присоединиться.
menu_notification_casus_belli_expired|Королевство не приняло ответных мер^^{s1} не отреагировало на провокации {s2}, что пошатнуло репутацию {s3} в глазах {reg4?ее:его} более воинственных подданных...^
menu_notification_lord_defects|Измена: {s4} {reg4?покинула:покинул} {s5} и {reg4?перешла:перешел} в {s7} со всеми владениями
menu_notification_treason_indictment|Обвинение в измене^^{s9}
menu_notification_border_incident|Происшествие на границе^^До вас дошли слухи о том, что {s9}. Доподлинно неизвестно, правда это или вымысел, но ясно одно: это, казалось бы незначительное событие взбудоражило {s4}, и может послужить основанием для начала войны против {s3}, если они этого хотят...
menu_notification_player_faction_active|Теперь у вас есть собственные земли, не принадлежащие ни одному королевству. Таким образом, вы считаетесь полноправным правителем, а {s12} -- ваша нынешняя столица. Однако прочие сильные и влиятельные люди северных земель воспримут вас как угрозу: если любой полководец может взойти на трон, законность их собственных прав окажется под вопросом.^^Возможно, вы пожелаете войти в состав уже существующего государства. Если же вы хотите сохранить независимость, в первую очередь необходимо обеспечить свои права на трон. Этого можно достичь разными способами -- жениться на знатной невесте, заполучить несколько влиятельных и богатых подданных, мудро править своими владениями, заключать договоры с другими правителями или отправить своих спутников с дипломатической миссией.^^В любом случае, вы должны назначить одного из своих компаньонов главным советником и поручить ему государственные дела. Умения и таланты всех компаньонов различны, помните об этом.^Вы можете время от времени назначать новых советников. Перенести столицу можно, поговорив с советником.
mno_appoint_spouse|Назначить вашу супругу, {s10}
mno_appoint_npc1|Назначить {s10}
mno_appoint_npc2|Назначить {s10}
mno_appoint_npc3|Назначить {s10}
mno_appoint_npc4|Назначить {s10}
mno_appoint_npc5|Назначить {s10}
mno_appoint_npc6|Назначить {s10}
mno_appoint_npc7|Назначить {s10}
mno_appoint_npc8|Назначить {s10}
mno_appoint_npc9|Назначить {s10}
mno_appoint_npc10|Назначить {s10}
mno_appoint_npc11|Назначить {s10}
mno_appoint_npc12|Назначить {s10}
mno_appoint_npc13|Назначить {s10}
mno_appoint_npc14|Назначить {s10}
mno_appoint_npc15|Назначить {s10}
mno_appoint_npc16|Назначить {s10}
mno_appoint_default|Назначить почтенного местного жителя...
menu_minister_confirm|{s9} теперь при вашем дворе в {s12}. Вам следует регулярно беседовать, чтобы важные дела не накапливались. Помните: нерешенные вопросы могут подорвать ваш авторитет...
menu_notification_court_lost|{s12}
menu_notification_player_faction_deactive|Ваше королевство больше не имеет какой-либо земли.
menu_notification_player_wedding_day|{s8} хочет рассказать, что подготовка к вашей свадьбе в {s10} завершена. Вам следует срочно туда явиться.
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s2} ({s3}) осадил {s1}!
menu_notification_village_raided|Враги разорили феод^^{s2} ({s3}) разграбил {s1}!
menu_notification_village_raid_started|На вашу деревню напали!^^{s2} ({s3}) разоряет {s1}.
menu_notification_one_faction_left|Северные земли объединены. ^^{s1} разбило всех врагов. ТЕПЕРЬ ВЫ БРУТЕНВАЛДА!
menu_notification_oath_renounced_faction_defeated|Ваша прежняя фракция потерпела поражение^^Вы выиграли сражение против {s1}! Это завершение вашей борьбы, начавшейся в тот момент, когда вы отреклись от данной клятвы.
menu_notification_center_lost|Потеря владения^^{s2} захватил у вас {s1}.
menu_notification_troop_left_players_faction|Предательство!^^{s1} покинул {s2} и объединился с {s3}.
menu_notification_troop_joined_players_faction|Хорошие новости!^^{s1} покинул {s2} и объединился с {s3}.
menu_notification_war_declared|Война!^^ {s1} объявило войну фракции {s2}.^{s57}^^Меч вынут из ножен и щит снят со стены. Теперь заговорит сталь!
menu_notification_peace_declared|Мирный договор!^^{s1} и {s2} заключили мир.^^{s57}^^Два народа прекратили войну -- на время. Возможно, кто-то из них уже точит нож, чтобы пронзить сердце врага...
menu_notification_alliance_declared|Союз!^^{s1} и {s2} объединились!^{s57}^^Два королевства решили пойти одной дорогой, изменив судьбу многих своих поданных. Теперь королевства стали намного сильнее.
menu_notification_alliance_offer|{s1} предлагает вам заключить союз. Каков будет ваш ответ на их предложение?
mno_offer_accept|Принять
mno_offer_reject|Отклонить
menu_notification_kingdom_reborn|Восстание!^^Народ побежденной фракции - {s13} ^воружился, и захватил {s14}^принадлежавший фракции - {s12}^^Королевство {s13} восстало из пепла!^Да здравствует Король!!!
menu_notification_center_restoration|Местное восстание!^^Жители поселения {s12} силой вернули себе власть, и вновь в составе фракции -- {s11}.
menu_notification_faction_defeated|Фракция уничтожена^^{s1} больше ее не существует!
menu_notification_rebels_switched_to_faction|Успешное восстание^^Ваше восстание победоносно завершилось! Теперь ваша фракция единственный претендент на главенство в {s11}, а {s12} - единственный правитель.
menu_notification_player_should_consult|Ваш советник пишет, что в королевстве много неразрешенных проблем, которые угрожают подорвать вашу власть. Вы должны обсудить это с ним при первой возможности.
menu_banquete_moral|Вы приказываете свои людям оставить оружие, и приглашаете их в Великий зал на пир. Самые верные и близкие воины располагаются ближе к вам за большим столом.^Появляются девушки, которые накрывают стол яствами и кувшинами с медовухой. Вы потратили много серебра на пир, показывая вашим воинам, что они заслужили это.^Они те, кто проливал за вас свою кровь, те, кто помог вам завоевать все, что у вас есть. И вы, поднимая рог, говорите: «За великие победы! Пейте и веселитесь, друзья мои!»^Вот уже поздний вечер, многие пьяны, но очень довольны, слышны песни, тосты и речи. Разгулявшиеся воины заигрывают с девицами, пару уже спят за столом, а кто-то и под столом. Пир удался на славу!^А бард, что стоит позади вас, воспевает в своей песне ваше величие. О том, {reg59?какая вы великая воительница:какой вы великий воин, и предводитель, их «Наставник»}!
mno_banquete_ok|Вы пьете, смеетесь и голосите вместе со всеми.
mno_banquete_ok2|Вы сохраняете трезвую голову и пьете не больше, чем необходимо.
mno_banquete_ok3|Вы подзываете своих людей, и даруете им драгоценные кольца и браслеты (2000 золота).
menu_comprar_cattle2|Вам могут предложить {reg5} голов скота, по {reg6} золота за каждую.^Сколько вы будете брать?
mno_cattle_ok|Одну.
mno_cattle_ok2|Пять.
mno_cattle_ok3|Забудьте.
menu_notification_player_feast_in_progress|Приготовления к пиру^^Ваша супруга готовит пир в {s11}.
menu_notification_lady_requests_visit|К вашей группе подошла старуха и передала одному из воинов запечатанное воском письмо. Оказалось, что послание предназначено вам.^Сломав печать, вы узнали почерк {s15}.^^'Прошлый раз был великолепен. {s14} Сейчас я в {s10}. {s12}'
mno_nurse|Отправиться с нянькой
mno_nurse2|Ждите к весне
menu_kill_local_merchant_begin|Вы замечаете свою жертву и начинаете преследование. Ни о чем не подозревая, он сворачивает за угол в темную аллею. У вас появляется отличная возможность для нападения.
menu_debug_alert_from_s65|DEBUG ALERT: {s65}
menu_auto_return_to_map|stub
menu_bandit_lair|{s3}
mno_continue_1|Напасть на убежище...
mno_trade_withbandits|Продать трофеи.
mno_leave_no_attack|Уйти...
mno_leave_victory|Далее...
mno_leave_defeat|Далее...
menu_notification_player_faction_political_issue_resolved|Посовещавшись с приближёнными, {s10} решает, что {s12} получит {s11}.
menu_notification_player_faction_political_issue_resolved_for_player|Посовещавшись с приближёнными, {s10} решает, что {s11} достанется вам.^Вы можете отказаться от этой чести, но тогда вы еще долго не получите наделов.{s12}
mno_accept|Принять честь.
mno_decline|Отклонить честь.
menu_start_phase_3|{s1}
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
menu_establish_court|Выбор {s4} двором потребует небольших восстановительных работ. В частности, необходимы инструменты и немного серебра. Может также потребоваться немного времени для некоторых спутников, чтобы переехать сюда.^^Желаете продолжить?
mno_establish|Расположить свой двор в {s4}.
menu_notification_relieved_as_marshal|{s4} сообщает, что снимает вас с должности главнокомандующего. Однако за ваши храбрые действия во благо государства в течение последних {reg4} дней, {reg8?она:он} дарует вам вознаграждение: {reg5} золота.
menu_monasterio_visit|Вы прибыли в монастырь. На его обширных землях расположена церковь, кельи монахов и послушников, большие сады и стойла. Несомненно, это очень богатое место!^^{s13}
mno_enter_interior|Зайти к аббату.
mno_enter_interior_door|К аббату.
mno_enter_door|Уйти.
mno_monasterio_recruit|Узнать, не захочет ли кто присоединиться к вам.
mno_donate|Сделать щедрое пожертвование монастырю (500 золота).
mno_aprender_leer|Мне бы хотелось научиться читать (4000 золота).
mno_convertir|Принять христианство.
mno_pillage_monastery|Ограбить монастырь, перебить всех священников и сжечь это место!
menu_paganholysites_visit|Вы прибыли в хоф. В этих местах  поклоняются старым скандинавским богам. Несомненно, это очень богатое место!^^{s13}
mno_enter_hofho|Посетить хоф.
mno_enter_hof|Посетить хоф.
mno_enter_hofho_door|Уйти.
mno_leaveho|Уйти.
mno_hof_recruitho|Попытаться нанять берсерков.
mno_hof_recruit|Попытаться нанять берсерков.
mno_donate_hof|Сделать пожертвование хофу (500 золота).
mno_donate_hofho|Сделать пожертвование хофу (500 золота).
mno_pillage_hof|Ограбить хоф.
mno_pillage_hofho|Ограбить хоф.
mno_convertir_norsegho|Стать последователем Норвежских богов.
menu_saquear_monasterio|Кровь и сокровища. Часть ваших людей, не отличающихся набожностью, по вашему приказу атаковала {s3}, убивая всех на своем пути и присваивая имущество. Огонь и смерть бушуют в этом месте. Вы оцениваете свою добычу в {reg3} золота.^^{s4}^
mno_backho|Покинуть место.
menu_saquear_paganholysite|Кровь и сокровища. Часть ваших людей, не отличающихся набожностью, по вашему приказу атаковала {s3}, убивая всех на своем пути и присваивая имущество. Огонь и смерть бушуют в этом месте. Вы оцениваете свою добычу в {reg3} золота.^^{s7}^^{s4}^
mno_backpa|Покинуть место.
menu_refugee_recruit_troops12|Несколько вдов и сирот хотят начать новую жизнь, прибившись к вашему войску.
mno_acept_themmo|Нанять их (400 золота).
menu_refugee_recruit_troops22|Никто не захотел пойти с вами.
menu_refugee_recruit_troops32|Несколько пастухов и землепашцев хотят присоединиться к вам.
mno_acept_themmo2|Нанять их. (60 золота)
menu_refugee_recruit_troops42|Несколько клириков и молодых воинов хотят присоединиться к вам.
mno_acept_themmo3|Нанять их. (400 золота)
menu_berserker_recruit_2troop|Два ульфхеднаров хотят присоединиться к вам.
mno_acept_thempa|Добро пожаловать!
mno_back_to_town_menupa|Вернуться назад.
menu_berserker_recruit_troop|Берсерк хочет присоединиться к вам.
mno_acept_thempa2|Добро пожаловать!
mno_back_to_town_menupa2|Вернуться назад.
menu_nonberserker_avaiable_troop|Берсерки не хотят присоединиться к вам.
menu_nonberserker_renown_low|Вы похожи больше на нищего, чем на предводителя отряда. Нужно обладать большей известностью (> 150), чтобы берсерки присоединились к вам.
menu_panel_comandante|Перед началом сражения вы решаете...
mno_choice_1comm|Воодушевить людей пламенной речью.
mno_choice_2comm|Вызвать противника на поединок.
mno_choice_3comm|Отправить застрельщиков саботировать продвижение противника.
mno_choice_4comm|Принести жертву богам.
mno_choice_5comm|Ничего не делать.
menu_escaramuza_1|{reg59?Госпожа:Господин}, вражеский командир разгадал нашу тактику, и его стрелки неожиданно напали на нас.^^Ваши потери:{s8}
mno_defendiendo_1|Проклятье!
menu_escaramuza_2|Наши застрельщики атаковали противника с дальней дистанции и нанесли ему тяжелый ущерб.^^Потери противника: {s10}
mno_defendiendo_2|Отлично.
menu_escaramuza_3|Вражеский командир расположил часовых по периметру лагеря. Наши люди предпочли не начинать атаку и вернуться без потерь.
mno_defendiendo_3e|Правильно.
menu_lucha_2_no|Кажется, никто не хочет вступить с вами в поединок.
mno_defendiendo_4e|Назад.
menu_lucha_1_d|Один из людей со стороны врага решил ответить на вызов. На его шее намотаны овечьи кишки. Он бросает их на землю и начинает разминаться. Сняв накидку и ботинки, он остается полуголым, держа в руках только копье и щит.^Этот грозный воин демонстрирует готовность к поединку.^Прежде, чем вы произнесли хоть слово, вперед выходит какой-то мальчишка из вашего войска. Он не слишком опытен, но храбрости ему не занимать.^Ваш боец, принявший вызов, приближается к противнику, и они двигаются по кругу, изучая друг друга. Юнец не выдерживает и наносит удар копьем, чуть опустив щит. Его противник использует шанс, целясь прямо в сердце...^^Вы проиграли поединок.
mno_defendiendo_5e|Назад.
menu_lucha_2_v|Ваш человек выходит навстречу врагу, задрав накидку так, чтобы продемонстрировать зад. Раненый противник бросает джавелин, но промахивается. Тогда он достает меч и с воплем бежит на вашего защитника.^Тот принимает боевую стойку, держа в руке копье.^Бойцы прикрываются щитами, пытаясь ранить друг друга.^Вы заметили, как пролилась первая кровь и последняя, когда ваш воин пробивает копьем горло противнику. Тяжело дыша, он поворачивается в вашу сторону и кричит: 'Я встал ему поперек глотки!'^^Вы выиграли поединок.
mno_defendiendo_6e|Назад.
menu_lucha_1_p|Предводитель вражеской армии выходит из строя и указывает пальцем на вас, показывая, что принимает ваш вызов.
mno_defendiendo_7e|Начать поединок.
mno_defendiendo_8e|Назад.
menu_sacrificio_off|Боги не отвечают на ваши молитвы и жертвоприношения.
mno_sacri_1s|Назад.
menu_sacrificio_1|Во внутренностях убитых животных копошатся черви. Плохой знак.^Возможно, сражение лучше перенести на завтра.
mno_sacri_1s2|Назад.
menu_sacrificio_2|Когда потекла кровь животного, один из ваших людей увидел на горизонте орла, несущего в когтях змею. Поистине хороший знак.^Самое время для битвы.
mno_sacri_1s3|Назад.
menu_sacrificio_3|Когда вы перерезали горло ягненка, он вырвался из ваших рук и пробежал несколько шагов, упав головой в сторону вражеской армии. Плохой знак.^Возможно, сражение лучше перенести на завтра.
mno_sacri_1s4|Назад.
menu_sacrificio_4|В кишках убитого животного вы находите серебряное кольцо. Хороший знак.^Вы готовы к битве.
mno_sacri_1s5|Назад.
menu_discurso_off|Вы выступаете вперед и пытаетесь отвечать оскорблениями, но нервы сдают, и у вас не получается произнести ни слова.
mno_defendiendo_1_bd|Назад.
menu_discurso_1|Вы обходите войска перед боем. Произнося речь, вы смотрите им в глаза, пытаясь передать всю важность момента:^^'С этого дня и до скончания веков о нас будут складывать песни; и пусть нас немного, но мы одержим победу, братья мои! Ибо каждого, кто встанет сегодня рядом со мной, я назову братом!'
mno_defendiendo_1_cd|Отличная речь. Назад.
menu_discurso_2|Вы обходите войска перед боем. Произнося речь, вы смотрите им в глаза, пытаясь передать всю важность момента:^^'И когда дома зеленые юнцы и прекрасные девушки спросят вас, как вы получили эти шрамы, вы ответите им: 'сражаясь под началом великого полководца, в самом славном войске, что видела Британия и Гибернии!'
mno_defendiendo_1_dd|Нормальная речь. Назад.
menu_discurso_3|Вы обходите войска перед боем. Произнося речь, вы смотрите им в глаза, пытаясь передать всю важность момента:^^'По всей Британии трусы и старики пасут коз, пашут землю и трудятся в поте лица ради пропитания! И сегодня нам, вольным людям, тоже предстоит нелегкий труд, и мы тоже изойдем потом и кровью -- но ради чести! Ради славы! Ради богатства!'
mno_defendiendo_1_ed|Хорошая речь. Назад.
menu_discurso_4|Вы обходите войска перед боем. Произнося речь, смотрите им в глаза, пытаясь передать всю важность момента:^^'Со всего света мы шли навстречу судьбе, и встретим ее сегодня на поле боя! И после нашей смерти люди будут петь об этом великом сражении, которое принесло нам славу!'
