
dlga_start:blocked_agent|Похоже, этот человек занят. Нужно идти дальше.
dlga_bodo_choiceside14:bodo_choiceside141|Думаю, вы ошибаетесь, но моя верность вам безгранична, и я последую за вами куда угодно.
dlga_bodo_choiceside14:bodo_choiceside141.1|На этом наши пути расходятся, {playername}. Удачи. Если будете во Фризии, то можете найти меня в доме моего отца... А может и нет.
dlga_bodo_choiceside141:bodo_choiceside15|Ну что ж... Я с вами.
dlga_bodo_choiceside141:bodo_choiceside15.1|Мне плохо здесь. Простите, но я возвращаюсь в Константинополь.
dlga_bodo_choiceside15:close_window|Пришло время встать на правильный путь. Мы должны продолжить свою миссию.
dlga_bodo_danishcamp1:bodo_danishcamp2|Сыны Рагнара находятся в сложном положении. Саксы осаждают их, они могут быть легко уничтожены. Нам нужно поговорить об этом.
dlga_bodo_danishcamp2:bodo_danishcamp3|Предотвратить вторжение датчан, и тогда союз будет не нужен, не так ли?
dlga_bodo_danishcamp2:bodo_danishcamp3_2|Хорошо. Я слушаю вас.
dlga_bodo_danishcamp3:bodo_danishcamp3_2|Да, отчасти, но нападения и набеги Викингов имеют более глубокие корни, чем эта осада. Позвольте мне объяснить.
dlga_bodo_danishcamp3_2:bodo_danishcamp4|Если вы помните, {playername}, мой Король хочет прекратить все набеги Викингов и только защищать свое королевство. Даже, если саксы запрут сыновей Рагнара в Ноттингеме, заставят сдаться или убьют их, все равно найдутся другие сыновья Рагнара, другие датчане, чья жадность не знает границ. Возможно, у саксов будет несколько лет мира, но возникнет старая вражда с Мерсией, и их союз с Франкий и Аустрией развалится. Кроме Дании есть еще и Нортумбрия, и Викинги будут по-прежнему разбойничать в море. Через несколько лет найдется другой лидер, который соберет армию Викингов и все начнется заново.
dlga_bodo_danishcamp4:bodo_danishcamp5_1|Думаю, вы действительно боитесь того, что саксы могут сделать это без помощи Астурии.
dlga_bodo_danishcamp4:bodo_danishcamp6|Думаю, вы преувеличиваете. 'Судьба непреложна!'
dlga_bodo_danishcamp4:bodo_danishcamp5_2|Саксы также могут напасть на Нортумбрию и выдворить датчан.
dlga_bodo_danishcamp4:bodo_danishcamp5_3|Думаю, датчане победят саксов в Ноттингеме, а затем продолжат движение на юг.
dlga_bodo_danishcamp4:bodo_danishcamp6.1|К чему ты клонишь, Бодо?
dlga_bodo_danishcamp5_1:bodo_danishcamp6|Вы умны, и знаете меня лучше, чем я думал, {playername}. Моя миссия, на протяжении многих лет, заключается в том, чтобы создать и укрепить этот союз. Безусловно, это повлияло на меня. Тем не менее, я хочу, чтобы вы понимали всю серьезность данной ситуации. Я не думаю, что было бы явным преувеличением назвать это величайшим моментом в истории.
dlga_bodo_danishcamp5_2:bodo_danishcamp6|Ты был со мной в Дании. Ты действительно веришь в свои слова? Датчане отправят еще воинов в следующем году, а через год еще больше.
dlga_bodo_danishcamp5_3:bodo_danishcamp6|Да, такое может случиться... В Дании люди не приклоняются перед трудностями, с которыми сталкиваются.
dlga_bodo_danishcamp6:bodo_danishcamp7|Я прошу вас пока не отдавать письмо саксам. Сперва мы должны уладить ситуацию с осадой датчан, избегая сражения, если возможно, иначе это навредит моей миссии.
dlga_bodo_danishcamp7:bodo_danishcamp8_1|По правде говоря, без подкрепления Дания не может быть заинтересована в битве прямо сейчас.
dlga_bodo_danishcamp7:bodo_danishcamp8|Я пока не знаю, что делать с письмом. Успокойся.
dlga_bodo_danishcamp7:bodo_danishcamp8_2|Я отдам его саксам, когда сочту нужным.
dlga_bodo_danishcamp7:bodo_danishcamp8_2.1|Я отдам его датчанам, когда сочту нужным.
dlga_bodo_danishcamp7:bodo_danishcamp8.1|Не переживай, Бодо. Я последую твоим советам.
dlga_bodo_danishcamp8_1:bodo_danishcamp8|Да, я тоже так думаю, но я хотел поговорить с вами сейчас.
dlga_bodo_danishcamp8_2:bodo_danishcamp8|Когда придет время, мы поговорим об этом. Но не сейчас.
dlga_bodo_danishcamp8:close_window|Ну, не буду вас задерживать. Ступайте к Бьерну 'Железнобокому'.
dlga_companions_despuesduelo1:companions_despuesduelo2|То, что случилось -- было неизбежно, друг мой. Либо он, либо вы.
dlga_companions_despuesduelo2:companions_despuesduelo3|Я понимаю, как вам тяжело, никто не ожидал, что Регинхард предатель. Здесь нет вашей вины.
dlga_companions_despuesduelo3:companions_despuesduelo3_1|Спасибо за ваши слова, но не переживайте. Я в порядке.
dlga_companions_despuesduelo3:companions_despuesduelo3_2|Он заслуживал смерти, и я не сожалею.
dlga_companions_despuesduelo3:companions_despuesduelo3_3|Я убил{reg59?а:} его... И не думаю, что прощу себе это. Я -- ужасный человек.
dlga_companions_despuesduelo3_2:companions_despuesduelo3_1|Кажется, не стоит за вас волноваться, вы бесчувственный человек.
dlga_companions_despuesduelo3_3:companions_despuesduelo3_4|Нет необходимости винить себя. Мне казалось, что вы сильны духом.
dlga_companions_despuesduelo3_4:companions_despuesduelo3_1|{s2}^^Не обращайте внимания. Он не знает, как тяжело может быть.
dlga_companions_despuesduelo3_1:companions_despuesduelo4|{s2}^^Боже мой, Боже мой, я... Я виновен, и не понимаю, почему вы простили меня. Я был обманут Сигурдом. Думал, что это и есть возможность быть счастливым -- с домом, с женой, и я обвинял вас в смерти Тиадерда... но вина действительно моя. Я был тем, кто все начал, когда предал Ярла из Кеннемера. Все, что я делаю -- я делаю не правильно, и теперь Эгиль умер из-за меня. Я заслуживаю смерти. Пожалуйста, убейте меня.
dlga_companions_despuesduelo3_1:companions_despuesduelo5|{s2}^^Я не понимаю всех рыданий. Регинхард предал нас. Все ему доверяли. Мне казалось, он хороший парень, а он оказался шпионом Сигурда, которому он продался за дом и женщину. Регинхард был куском дерьма и заслужил свою смерть.
dlga_companions_despuesduelo3_1:companions_despuesduelo5.1|Регинхард предал нас. Все ему доверяли, а он оказался шпионом Сигурда.
dlga_companions_despuesduelo5:companions_despuesduelo5_1|Правильно, Регинхард был куском дерьма и заслужил свою смерть.
dlga_companions_despuesduelo5:companions_despuesduelo5_2|Нет, он был отчаянный человеком, потерявшим все.
dlga_companions_despuesduelo5:companions_despuesduelo5_3|Кусок дерьма -- это ты, убирайся из моего отряда. Возвращайся к своему отцу.
dlga_companions_despuesduelo5_1:close_window|Меня радует, что вы думаете так же. На мгновение пришлось усомниться в ваших способностях руководить нами. Мы направляемся в опасное место и нуждаемся в вас. Теперь, можно отправляться в путь.
dlga_companions_despuesduelo5_2:close_window|Отчаянный или нет, но он -- предатель. Не стоит тратить на него слова. Давайте продолжим наш путь.
dlga_companions_despuesduelo5_3:close_window|{s2}^^Ох, конечно, вы не сделаете этого! Это лучшая новость, которую я слышал! Я покидаю вашу жалкую кампанию, чтобы вернуться к настоящему лидеру, Конунгу Хореку, своему отцу. Надеюсь они покончат с вами в Англии.
dlga_companions_despuesduelo4:companions_despuesduelo4_1|Ты сам виноват, Регинхард. Я дарю тебе жизнь. Убирайся с глаз моих.
dlga_companions_despuesduelo4:companions_despuesduelo4_2|Да, ты виновен, и я исполню твое желание. (Убить Регинхарда).
dlga_companions_despuesduelo4:companions_despuesduelo4_3|Сигурд обманул тебя. Это не твоя вина. Я прощаю тебя.
dlga_companions_despuesduelo4_1:close_window|Благодарю, что пощадили меня. Я понимаю ваше решение. В сагах отметят ваш благородный поступок. Надеюсь, когда-нибудь, в будущем, мы сможем встретиться как друзья, забыть все плохое и вспоминать только хорошее, за то время, что провели вместе.^^{s2}
dlga_companions_despuesduelo4_2:close_window|{s2}
dlga_companions_despuesduelo4_3:close_window|{s2}^^Благодарю, что пощадили меня. Я никогда больше не предам вас. Моя жизнь принадлежит вам. В сагах отметят ваш благородный поступок. 
dlga_companion_reginhard4x:companion_reginhard43|Вы убедились, что я надежный человек? Теперь скажите, где Тиадерд и его люди?
dlga_companion_reginhard41:companion_reginhard4|Поскольку я предал их... И вот я здесь, топлю свое горе в медовухе. Они были мне друзьями... Братьями! А я продал их за золото Ярлу из Кеннемера! Предал Тиадерда, нашего лидера. Теперь они хотят убить меня, и я жду своей смерти, как предатель. Будь проклят тот день, когда я повстречал Ярла! Чертов Ярл!
dlga_companion_reginhard42:companion_reginhard4|Тиадерд? Вы не знаете его? Сложно описать его личность словами. Воины готовы умирать за него, да, это правда. В Дании боятся его, знают, что он может собрать армию фризов и вышвырнуть их из своих земель.
dlga_companion_reginhard43:companion_reginhard5|Простите. Это секрет, который я не готов раскрывать.
dlga_companion_reginhard5:companion_reginhard51|Ну, я хочу присоединиться к ним.
dlga_companion_reginhard5:companion_reginhard52|У меня деловое предложение для Тиадерда, плачу 300 шиллингов, если скажите где он.
dlga_companion_reginhard5:companion_reginhard54|Твои секреты станут моими, даже если придется их из тебя выбить. (Сила)
dlga_companion_reginhard5:companion_reginhard53|Если мы поговорим с Тиадердом об этом, наверняка он поймет и простит вас. (Убеждение)
dlga_companion_reginhard5:close_window|Понимаю. Тогда вернусь позже, с большим количеством денег. (300 шиллингов)
dlga_companion_reginhard51:companion_reginhard5|Мятежники не принимают в свои ряды тех, кого не знают.
dlga_companion_reginhard52:companion_recruit_backstory_response2|Ну, вы, кажется, хороший человек. Я возьму деньги и присоединюсь к вам, поскольку мне тоже надо с ним переговорить. Тиадерд -- человек, ценящий силу, поэтому возьмите с собой ваших воинов.
dlga_companion_reginhard53:companion_recruit_backstory_response2|{s2} ^^Спасибо вам, {playername}. Вы правы, я должен поговорить с ним. Я иду с вами. Укрытие Тиадерда находится в горах на востоке. Позвольте показать вам путь.
dlga_companion_reginhard54:companion_recruit_backstory_response2|{s2} ^^{reg59?Какая же вы шутница:Какой же вы шутник}, {playername}, но вы правы. Между нами не должно быть тайн! Кроме того, я должен поговорить с ними и сказать, что Ярл обманул меня. Лучше умереть, чем оставаться здесь. Я иду с вами. Укрытие Тиадерда находится в горах на востоке. Позвольте показать вам путь.
dlga_companion_recruit_backstory_response2:companion_recruit_signup_quest|Добро пожаловать! И пора в путь.
dlga_companion_recruit_backstory_response2:companion_recruit_signup_quest.1|Полагаю, нам нужен проводник до убежища, а после вы можете оставить нас.
dlga_companion_recruit_signup_quest:companion_recruit_signup_b|{s5}
dlga_companion_recruit_backstory_response:companion_egilrefuse|Мои отношения с Конунгом... весьма деликатные. Если я возьму вас с собой, это может создать мне проблемы.
dlga_companion_egilrefuse:companion_egilrefuse2|Нет, вы меня неправильно поняли. Я служу Конунгу Хореку, и видел, что вы говорили с ним, я попросил его отпустить меня с вами. Мне нужно сделать себе имя и заработать репутацию, а вам нужен кто-то, кто сможет прикрыть вас от имени Конунга.
dlga_companion_egilrefuse2:companion_egilrefuse3|Нет. Извините, но у меня нет места в отряде для вас.
dlga_companion_egilrefuse2:companion_recruit_signup|Ну, вы можете сражаться?
dlga_companion_egilrefuse3:companion_egilrefuse4|Я вижу вы ничего не понимаете, и это все усложняет. Конунг Хорек хочет, чтобы я поехал с вами, а он -- правитель этих земель. Вы должны повиноваться его желаниям. Пока вы в Дании, я буду с вами. Если со мной что случится, у вас будут с ним проблемы.
dlga_companion_egilrefuse4:companion_recruit_signup|Я вижу. Он хочет иметь шпиона среди моих людей. Надеюсь, ты знаешь, по крайней мере, как держать меч.
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_responsebrunhild|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_responsebrunhild:companion_recruit_payment|Ваш отец хочет, чтобы вы были подальше от Ярла, и я понимаю почему. Добро пожаловать.
dlga_companion_recruit_signup_responsebrunhild:close_window|К сожалению, сейчас я не могу еще кого-то взять.
dlga_companion_recruit_signup_response:close_window|К сожалению, сейчас я не могу еще кого-то взять.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|. 
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|Прошу прощения, но сейчас я не могу себе этого позволить.
dlga_start:companion_recruit_meet_again|Еще увидимся.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|Итак... Чем вы занимались с нашей последней встречи?
dlga_companion_recruit_meet_again:close_window|Доброго вам дня.
dlga_start:companion_recruit_secondchance|Да?
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Прошу прощения, если мои слова показались вам грубыми. Так о чем вы хотели рассказать?
dlga_companion_recruit_secondchance:close_window|Неважно. 
dlga_companion_recruit_backstory_delayed:companion_recruit_backstory_delayed_response|{s5}
dlga_companion_recruit_backstory_delayed_response:companion_recruit_signup_b|Вы могли бы пригодиться в моем отряде.
dlga_companion_recruit_backstory_delayed_response:close_window|Я сообщу, если что-нибудь узнаю.
dlga_companion_recruit_signup_confirm:close_window|Отлично! Дайте мне несколько минут на подготовку, и можно будет отправляться.
dlga_start:companion_rehire|Мое предложение присоединиться к вам остается в силе -- только позовите.
dlga_start:companion_rehire.1|Приятно видеть, что вы живы, {s5}! {s6} и я не знали, что и думать: попали вы в плен, убиты или сумели ускользнуть. Но мы надеялись и не прекращали поисков. Я готов присоединиться к вам вновь -- осталось только собрать вещи!
dlga_start:companion_prison_break_chains|Я приехал для того, чтобы вытащить тебя отсюда.
dlga_companion_prison_break_chains:close_window|Хвала небесам, вы пришли! Однако, я не могу уйти отсюда с кандалами на ногах. Вы должны достать ключ, он у стражника, достаньте его любой ценой и я вас щедро отблагодарю.
dlga_start:companion_rehire.2|{s5}
dlga_start:close_window.43|С нетерпением жду, чтобы отправиться в путешествие с вами.
dlga_start:companion_was_dismissed|{s21}! Какая встреча! Я уже давно вас разыскиваю.
dlga_companion_was_dismissed:companion_rehire|{s5}. Вы хотите видеть меня в своем отряде?
dlga_companion_rehire:companion_recruit_signup_confirm|С возвращением!
dlga_companion_rehire:companion_rehire_refused|К сожалению, сейчас я не могу еще кого-то взять.
dlga_companion_rehire_refused:close_window|Ну что ж... Найдите меня, если передумаете, ладно?
dlga_start:companion_rehire.3|Ну что, не передумали? Не хотите взять меня обратно?
dlga_minister_issues:minister_pretalk|Некоторые события заслуживают вашего внимания. На распри между {s11} и {s12} больше нельзя закрывать глаза. Если вы вмешаетесь, то рискуете обидеть одного из правителей. Если же нет -- признаете свою слабость. {reg59?Госпожа:Господин}, вам придется сделать выбор -- такова цена власти.
dlga_minister_issues:minister_talk|{s1} в настоящее время не имеет владельца. Вы можете оставить все как есть, ведь Лорды часто стекаются к тому, у кого есть свободные земли, но с таких земель никто не собирает налоги, а это убытки для нас.
dlga_minister_issues:minister_talk.1|На сегодняшний день у вас нет дел, требующих незамедлительного внимания. Но должен сказать, что я не слишком силен в политике и предпочитаю держаться от нее подальше. Поэтому, если вам понадобится решить какие-то глобальные вопросы, обращайтесь лучше к моему надежному помощнику. В любом случае, я могу для вас что-нибудь сделать?
dlga_minister_issues:minister_talk.2|Я дам вам один совет, {reg59?госпожа:господин}. Похоже, далеко не все признают ваше право на трон, и в дальнейшем это может вызвать множество проблем. Возможно, вам стоит найти королевство с похожими устремлениями и добиться его признания -- так вы сможете стать ровней остальным правителям в северных землях. Самым лучшим решением будет добиться признания тех, кто воюет с вашими врагами. 
dlga_minister_issues:minister_talk.3|На сегодняшний день у вас нет дел, требующих незамедлительного внимания. Я могу для вас что-нибудь сделать?
dlga_minister_pretalk:minister_talk|Что вам будет угодно?
dlga_minister_talk:combined_political_quests|Есть предложения, как сплотить нашу землю?
dlga_minister_talk:offer_gift_quest_complete|У меня готов подарок для {s4}.
dlga_offer_gift_quest_complete:close_window|Ах, позвольте мне воспользоваться ими. Надеюсь, это сможет уладить вражду между вами двумя. Вы можете поговорить с {reg4?ней:ним}, и посмотреть, имел ли я какой-либо успех.
dlga_minister_talk:minister_cancel_political_quest|Давайте оставим наш план {s10}.
dlga_minister_cancel_political_quest:minister_cancel_political_quest_confirm|Вы уверены, что хотите отказаться от этой идеи?
dlga_minister_cancel_political_quest_confirm:minister_pretalk|Да, уверен. Давайте откажемся от этой идеи.
dlga_minister_cancel_political_quest_confirm:minister_pretalk.1|В настоящее время, ничего.
dlga_minister_talk:minister_diplomatic_kingdoms|Я желаю отправить посла.
dlga_minister_talk:minister_indict|Я желаю обвинить неверного вассала в измене.
dlga_minister_talk:minister_change_marshal|Я желаю снять {s4} с должности Главнокомандующего.
dlga_minister_talk:minister_change_marshal.1|Я желаю назначить нового Главнокомандующего.
dlga_minister_change_marshal:minister_pretalk|Вы недавно уже давали такое распоряжение, {reg59?госпожа:господин}. Нам нужно подождать несколько дней.
dlga_minister_talk:minister_premio1|Я хочу вознаградить вас за вашу работу в качестве моего советника.
dlga_minister_premio1:minister_premio2|Спасибо, {reg59?госпожа:господин}. Но что вы имеете в виду?
dlga_minister_premio2:minister_premio3|Я дарую вам драгоценности. (2500 шиллингов)
dlga_minister_premio2:minister_premio3.1|Я куплю вам слуг в помощь. (5000 шиллингов)
dlga_minister_premio2:minister_premio3.2|Я куплю вам красивое поместье, приносящее неплохой доход. (10000 шиллингов)
dlga_minister_premio2:minister_pretalk|Эмм... Ничего, вернемся к нашим делам.
dlga_minister_premio3:minister_pretalk|Огромное спасибо, {reg59?госпожа:господин}. Рад служить вам. А теперь еще больше и лучше буду трудиться над вашими делами.
dlga_minister_talk:minister_kingdom_report1|Доложите мне о состоянии дел в королевстве.
dlga_minister_kingdom_report1:close_window|Конечно, {reg59?госпожа:господин}. Я готов представить вам отчет.
dlga_minister_talk:minister_messenger_system1|Я хочу отправить послание.
dlga_minister_messenger_system1:minister_messenger_system2|Конечно, {reg59?госпожа:господин}. Гонец в вашем распоряжении. Кому вы хотите отправить послание? Говорят, эти люди сейчас недалеко:
dlga_minister_messenger_system2:minister_messenger_system3|{s1}.
dlga_minister_messenger_system2:minister_pretalk|Неважно.
dlga_minister_messenger_system3:close_window|Хорошо. Что-то еще?
dlga_minister_talk:minister_pretalk|Я хочу посмотреть кладовые королевства.
dlga_minister_talk:minister_taxrate|Я хочу изменить налоги в королевстве.
dlga_minister_taxrate:minister_taxrate2|{reg59?Госпожа:Господин}, помните, что высокий уровень налогов порождает недоверие и может привести к беспорядкам, в то время, как низкий налог может привести к истощению казны. Что вы хотите сделать?
dlga_minister_taxrate2:minister_taxrate3|Установить высокий уровень налогов.
dlga_minister_taxrate2:minister_taxrate3.1|Установить низкий уровень налогов.
dlga_minister_taxrate2:minister_taxrate3.2|Установить нормальный уровень налогов.
dlga_minister_taxrate2:minister_pretalk|Оставить все как есть.
dlga_minister_taxrate3:minister_pretalk|Во всех ваших владениях установлен {s11} налог.
dlga_minister_talk:minister_controltax|Я хочу нанять работников, чтобы уменьшить неэффективность сбора налогов.
dlga_minister_controltax:minister_controltax2|Найм и содержание работников будет стоит 3000 шиллингов в неделю, {reg59?госпожа:господин}. Вы должны решить, выгодно ли их содержание относительно собранных от неэффективного сбора налогов средств?
dlga_minister_controltax2:minister_controltax3|Я хочу нанять налоговых работников.
dlga_minister_controltax2:minister_pretalk|Я подумал, и хочу избежать дополнительных расходов.
dlga_minister_controltax3:minister_pretalk|Хорошо, {reg59?госпожа:господин}. Отныне ваши доходы от налогов будут выше, я гарантирую.
dlga_minister_talk:minister_nocontroltax|Я желаю распустить налоговых работников.
dlga_minister_nocontroltax:minister_nocontroltax2|Роспуск этих работников уменьшит налоговые поступления, вы уверены?
dlga_minister_nocontroltax2:minister_nocontroltax3|Да. 
dlga_minister_nocontroltax2:minister_pretalk|Нет.
dlga_minister_nocontroltax3:minister_pretalk|Хорошо, {reg59?госпожа:господин}. Считайте они уже безработные.
dlga_minister_talk:minister_prisionero1|Я хочу послать гонца заплатить за выкуп пленника.
dlga_minister_prisionero1:minister_prisionero2|Кого вы хотите вызволить из плена?
dlga_minister_prisionero2:minister_prisionero3|{s10}.
dlga_minister_prisionero2:minister_pretalk|Неважно.
dlga_minister_prisionero3:minister_prisionero4|Какую сумму выкупа предложим? И к ней необходимо также прибавить 400 шиллингов, как оплату гонцу.
dlga_minister_prisionero4:minister_prisionero5|3000 шиллингов -- хорошая сумма.
dlga_minister_prisionero4:minister_prisionero5.1|8000 шиллингов -- гарантирует принятие предложения.
dlga_minister_prisionero4:minister_prisionero5.2|15000 шиллингов -- точно не откажут.
dlga_minister_prisionero4:minister_pretalk|Что? Нужно еще больше? О боги, надо подумать!
dlga_minister_prisionero5:minister_pretalk|Хорошо, гонец отправится в {s11} с предложением выкупа пленного -- {s10}.
dlga_minister_talk:minister_faith|Мне нужен доклад о религиозности подданных и новых преобразованиях.
dlga_minister_faith:minister_faith2|{s22}
dlga_minister_faith2:minister_pretalk|Спасибо.
dlga_minister_talk:minister_basicnanksystem1|Я хочу узнать о казне королевства.
dlga_minister_basicnanksystem1:minister_basicnanksystem2|В вашей казне на сегодняшний день {reg0} шиллингов.^^Что вы хотите сделать?
dlga_minister_basicnanksystem2:minister_basicnanksystem1|Добавить 1000 шиллингов в казну королевства.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.1|Добавить 5000 шиллингов в казну королевства.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.2|Добавить 10000 шиллингов в казну королевства.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.3|Взять 1000 шиллингов из казны королевства.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.4|Взять 5000 шиллингов из казны королевства.
dlga_minister_basicnanksystem2:minister_basicnanksystem1.5|Взять 10000 шиллингов из казны королевства.
dlga_minister_basicnanksystem2:minister_pretalk|Неважно.
dlga_minister_talk:minister_ask_about_war|Как идет война?
dlga_minister_ask_about_war:minister_ask_about_war2|{s12}
dlga_minister_ask_about_war2:minister_ask_about_war_details|Расскажите мне больше о войне с {s1}.
dlga_minister_ask_about_war2:minister_pretalk|Это все, что я хотел знать. Спасибо.
dlga_minister_ask_about_war_details:minister_ask_about_war2|{s9}.
dlga_minister_talk:minister_training_lair0_tr|Я хочу поговорить о подготовке воинов.
dlga_minister_training_lair0_tr:minister_training_lair0|Я могу взять ваших новичков и сделать из них воинов.
dlga_minister_training_lair0:minister_training_lair3|Я хочу подготовить воинов в гарнизоне.
dlga_minister_training_lair0:minister_training_lair4_stop|Я хочу остановить подготовку воинов здесь.
dlga_minister_training_lair0:minister_pretalk|Неважно.
dlga_minister_training_lair3:minister_pretalk|Хорошо, я начну подготовку новичков в {s11}. Пожалуйста, разместите войска в гарнизоне, которые нужно будет тренировать. Подготовка ведется с нижней части гарнизонного списка, надеюсь вас это устраивает.
dlga_minister_training_lair4_stop:minister_pretalk|Да, {reg59?госпожа:господин}?
dlga_minister_talk:minister_replace|Я не желаю больше видеть вас своим советником.
dlga_minister_talk:minister_replace.1|Я желаю, чтобы вы вновь стали мне служить.
dlga_minister_talk:minister_grant_fief|Я желаю, чтобы вы даровали надел одному из моих вассалов.
dlga_minister_talk:minister_grant_self_fief|Я хочу стать владельцем {s4}.
dlga_minister_grant_self_fief:minister_pretalk|Как пожелаете. Теперь вы владелец {s4}.
dlga_minister_talk:close_window|На сегодня все.
dlga_minister_change_marshal:minister_change_marshal_choose|Кто будет новым Главнокомандующим?
dlga_minister_change_marshal_choose:minister_pretalk|Я сам буду Главнокомандующим.
dlga_minister_change_marshal_choose:minister_pretalk.1|Какое-то время у нас не будет Главнокомандующего.
dlga_minister_change_marshal_choose:minister_pretalk.2|{s4}
dlga_minister_change_marshal_choose:minister_pretalk.3|Забудь.
dlga_minister_diplomatic_kingdoms:minister_diplomatic_kingdoms_select|К кому вы желаете отправить посла?
dlga_minister_diplomatic_kingdoms:minister_pretalk|К сожалению, сейчас мы не можем никого послать.
dlga_minister_diplomatic_kingdoms_select:minister_diplomatic_initiative_type|К {s10} из {s11} {s14}
dlga_minister_diplomatic_kingdoms_select:minister_pretalk|Неважно.
dlga_minister_diplomatic_initiative_type:minister_diplomatic_initiative_type_select|Что вы желаете передать?
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary|Что наши королевства должны заключить перемирие.
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.1|Что я желаю встать под его защиту, в качестве вассала.
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.2|Что я передаю ему свое одобрение, как один монарх другому.
dlga_minister_diplomatic_initiative_type_select:minister_declare_war|Что я объявляю им войну.
dlga_minister_diplomatic_initiative_type_select:close_window|Ничего.
dlga_minister_declare_war:minister_declare_war_confirm|{s12}
dlga_minister_declare_war_confirm:minister_declare_war_confirm_yes|Верно. Я желаю начать войну с {s12}.
dlga_minister_declare_war_confirm:minister_pretalk|Хмм. Пожалуй, не нужно.
dlga_minister_declare_war_confirm_yes:minister_pretalk|Как прикажете. С сего дня мы находимся в состоянии войны с {s12}. О небо, даруй нам победу! Мы готовы окропить землю кровью!
dlga_minister_diplomatic_emissary:minister_emissary_select|Кого назначить послом? Лучше выбрать того, кому вы доверяете. Это должен быть умелый интриган, который смог бы вести переговоры самым выгодным образом.
dlga_minister_emissary_select:minister_emissary_dispatch|{s11}
dlga_minister_emissary_select:minister_pretalk|К сожалению, я не знаю, кого выбрать.
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm|Хорошо, я отправлю в {s12} {s11} -- пусть отправляется в {s14}.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk|Исполняйте.
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk.1|Хотя, постойте.
dlga_minister_replace:minister_replace_select|Как прикажете. Кто же займет мое место?
dlga_minister_replace_select:minister_replace_confirm|{s4}
dlga_minister_replace_select:minister_replace_confirm.1|Моя жена, {s4}.
dlga_minister_replace_select:minister_pretalk|Давайте пока повременим с этим.
dlga_minister_replace_confirm:close_window|Как пожелаете. Вашим новым советником станет {s9}. В случае чего я всегда с радостью присоединюсь к вам.
dlga_minister_replace_confirm:close_window.1|Как пожелаете. Вашим новым советником станет {s9}. Для меня было честью служить вам.
dlga_minister_grant_fief:minister_grant_fief_select|Какой из ваших наделов вы желаете передать? {s12}
dlga_minister_grant_fief_select:minister_grant_fief_select_recipient|{s1}{s12}
dlga_minister_grant_fief_select:minister_pretalk|Забудьте.
dlga_minister_grant_fief_select_recipient:minister_grant_fief_select_recipient_choice|И кто же получит этот надел?{s12}
dlga_minister_grant_fief_select_recipient_choice:minister_grant_fief_complete|{s11}. {s1}
dlga_minister_grant_fief_select_recipient_choice:minister_pretalk|Забудьте.
dlga_minister_grant_fief_complete:minister_pretalk|Хорошо. {s2} получает во владение {s1}.
dlga_minister_indict:minister_indict_select|Печальные новости, {reg59?госпожа:господин}. Кто же, по-вашему, готовит предательство? Или он просто стал не нужен и бесполезен, как Одину крест?
dlga_minister_indict_select:minister_indict_confirm|{s11}
dlga_minister_indict_select:minister_pretalk|Неважно. 
dlga_minister_indict_confirm:minister_indict_confirm_answer|{reg59?Госпожа:Господин}, подобное обвинение -- серьезный шаг. Если вы несправедливо обвините {s4} в предательстве, это подорвет дух остальных ваших вассалов. С другой стороны, если вы твердо уверены в {reg4?ее:его} измене, то разумно будет ударить первыми и забрать у {reg4?нее:него} все, что вы даровали. Вам решать, даже если это всего лишь ваша прихоть.
dlga_minister_indict_confirm_answer:minister_indict_conclude|Я знаю, что делаю. Подготовьте обвинения! И больше не стоит мне перечить, а то я подумаю, что вы за одно с этой тварью.
dlga_minister_indict_confirm_answer:minister_pretalk|Возможно, стоит взвесить все еще раз...
dlga_minister_indict_conclude:minister_pretalk|Послание отправлено, {reg59?госпожа:господин}.
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|{s12}У меня есть заветная мечта -- получить во владение {s1}. (Наделы: {s0})
